kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,planet_type
5980208,K02742.01,Kepler-1331 b,CONFIRMED,1.0,0.789160884,0.91,1244.0,564.46,4258.0,0.622,Terrestrial (Earth-size)
5303557,K03982.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.399081606,40.6,1360.0,810.78,5780.0,1.0,Gas Giant (Jupiter-size)
10227863,K03983.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,5.14072621,19.28,1076.0,317.19,5751.0,1.035,Gas Giant (Jupiter-size)
7281668,K07829.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.566798545,0.53,2004.0,3787.58,5629.0,0.87,Terrestrial (Earth-size)
8036287,K03984.01,Kepler-1537 b,CONFIRMED,1.0,1.44445234,2.03,1800.0,2479.44,5305.0,1.449,Neptunian (Ice Giant)
9602562,K03985.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.55653637,1.7,1272.0,619.57,5950.0,1.114,Super-Earth
10668665,K03986.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,9.60853601,31.99,984.0,221.77,6377.0,1.158,Gas Giant (Jupiter-size)
10407020,K03987.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.933747751,2.07,3112.0,22250.69,6985.0,2.187,Neptunian (Ice Giant)
7380829,K01703.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.17463577,9.32,1296.0,667.65,5999.0,0.996,Gas Giant (Jupiter-size)
7470491,K07840.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.902222843,48.23,10340.0,2710661.9,3705.0,89.806,Gas Giant (Jupiter-size)
7768952,K01709.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,22.4685309,20.05,1040.0,276.85,5461.0,3.301,Gas Giant (Jupiter-size)
8162790,K01712.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,10.16104834,2.72,800.0,96.98,5636.0,0.913,Neptunian (Ice Giant)
9655129,K01714.01,Unconfirmed Candidate,FALSE POSITIVE,0.554,2.743978797,38.11,1136.0,392.49,5334.0,0.81,Gas Giant (Jupiter-size)
9899483,K01719.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.332561398,2.16,2276.0,6330.12,6468.0,1.602,Neptunian (Ice Giant)
10917681,K01963.01,Unconfirmed Candidate,CANDIDATE,1.0,12.89623554,2.55,783.0,89.02,6072.0,0.923,Neptunian (Ice Giant)
7882360,K07853.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,364.14397,2.2,259.0,1.06,6039.0,0.951,Neptunian (Ice Giant)
10965740,K01887.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,21.78769087,71.95,1042.0,278.24,5627.0,3.05,Gas Giant (Jupiter-size)
11187436,K01804.01,Kepler-957 b,CONFIRMED,1.0,5.90741476,5.1,769.0,82.73,4963.0,0.69,Neptunian (Ice Giant)
11285136,K01774.01,Unconfirmed Candidate,FALSE POSITIVE,0.448,2.368173896,10.92,1428.0,983.51,5944.0,0.991,Gas Giant (Jupiter-size)
11298815,K02015.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,5.73865933,1.84,535.0,19.33,3841.0,0.509,Super-Earth
11342573,K01771.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,91.05641908,53.1,431.0,8.13,6142.0,1.046,Gas Giant (Jupiter-size)
7134626,K07818.01,Unconfirmed Candidate,CANDIDATE,0.999,2.52443998,1.53,2145.0,4998.98,6461.0,2.225,Super-Earth
9823519,K02793.01,Kepler-1350 b,CONFIRMED,1.0,4.49686066,1.93,535.0,19.34,3698.0,0.444,Super-Earth
11246161,K02796.01,Unconfirmed Candidate,CANDIDATE,0.997,0.5374094,0.96,2208.0,5646.82,5749.0,0.988,Terrestrial (Earth-size)
7047824,K02806.01,Kepler-1353 b,CONFIRMED,1.0,24.7543849,2.1,491.0,13.7,4852.0,0.804,Neptunian (Ice Giant)
4479633,K02814.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.475068516,1.03,2372.0,7444.39,6045.0,0.955,Terrestrial (Earth-size)
4952341,K02818.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.79683793,3.37,2397.0,7783.32,7592.0,1.714,Neptunian (Ice Giant)
5385491,K03988.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,12.425484,1.55,773.0,84.37,5478.0,1.017,Super-Earth
11358389,K02163.02,Kepler-365 c,CONFIRMED,1.0,17.7838298,1.6,729.0,66.87,6014.0,1.021,Super-Earth
5551504,K03989.01,Unconfirmed Candidate,FALSE POSITIVE,0.001,1.204529346,1.4,1968.0,3561.16,5340.0,1.504,Super-Earth
6421503,K03990.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.15839583,14.28,1103.0,350.53,5272.0,0.662,Gas Giant (Jupiter-size)
10352333,K03991.01,Unconfirmed Candidate,CANDIDATE,1.0,1.570592397,1.37,1480.0,1135.98,5519.0,0.921,Super-Earth
7538434,K07841.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,371.1495,2.07,245.0,0.85,5988.0,0.836,Neptunian (Ice Giant)
10487119,K01635.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.374684854,49.25,1163.0,432.73,5754.0,0.943,Gas Giant (Jupiter-size)
10621666,K01636.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.61841046,1.12,1245.0,567.24,5912.0,0.82,Terrestrial (Earth-size)
10747439,K01638.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.593594819,8.85,1125.0,378.37,6075.0,0.969,Gas Giant (Jupiter-size)
10879656,K01642.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.364860478,0.68,1993.0,3703.08,5220.0,0.642,Terrestrial (Earth-size)
12253474,K01947.01,Unconfirmed Candidate,CANDIDATE,1.0,6.422943288,1.66,1034.0,269.8,6102.0,1.016,Super-Earth
12691412,K01983.01,Unconfirmed Candidate,FALSE POSITIVE,0.008,6.90522317,4.54,1343.0,768.55,6596.0,1.721,Neptunian (Ice Giant)
5024482,K02041.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.5259105,2.63,2545.0,9917.8,6640.0,2.099,Neptunian (Ice Giant)
8175131,K02139.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.27121961,2.17,802.0,97.84,4702.0,0.67,Neptunian (Ice Giant)
3764879,K02141.01,Unconfirmed Candidate,CANDIDATE,0.087,1.306984786,18.33,1754.0,2230.29,6102.0,1.026,Gas Giant (Jupiter-size)
7177766,K07819.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.769358923,1.93,2928.0,17335.4,5267.0,2.935,Super-Earth
5513897,K02591.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.755109106,0.85,1733.0,2130.82,5452.0,0.815,Terrestrial (Earth-size)
10664416,K02599.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,25.3239215,19.02,484.0,12.94,5128.0,0.668,Gas Giant (Jupiter-size)
9602613,K02612.01,Unconfirmed Candidate,CANDIDATE,0.856,4.61225043,0.51,1032.0,268.27,5495.0,0.961,Terrestrial (Earth-size)
5807769,K02614.01,Kepler-1289 b,CONFIRMED,0.999,7.99022379,1.97,1113.0,361.73,5689.0,1.542,Super-Earth
7282154,K07830.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.56678694,0.63,1920.0,3194.49,5341.0,0.808,Terrestrial (Earth-size)
3228988,K03992.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.73094701,15.83,1870.0,2886.66,5767.0,0.837,Gas Giant (Jupiter-size)
2970804,K03993.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.686994057,35.3,2063.0,4267.13,5780.0,1.0,Gas Giant (Jupiter-size)
7552701,K03994.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.324247867,1.3,2140.0,4951.46,6557.0,1.406,Super-Earth
7418173,K03995.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.780632043,79.67,2714.0,12837.08,5354.0,2.18,Gas Giant (Jupiter-size)
3228804,K03996.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.730947169,14.43,1777.0,2349.48,5514.0,0.826,Gas Giant (Jupiter-size)
11045383,K01645.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,41.16676097,17.82,446.0,9.35,5193.0,0.805,Gas Giant (Jupiter-size)
11391667,K01652.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.083736642,237.84,3641.0,41465.78,5591.0,5.618,Gas Giant (Jupiter-size)
11392017,K01653.01,Unconfirmed Candidate,FALSE POSITIVE,0.002,2.45570369,55.95,1891.0,3017.14,5148.0,2.314,Gas Giant (Jupiter-size)
3446451,K01735.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.64234875,2.78,3813.0,49846.45,7089.0,2.584,Neptunian (Ice Giant)
6603756,K01729.01,Unconfirmed Candidate,FALSE POSITIVE,0.921,5.204286663,16.0,934.0,180.12,5332.0,0.86,Gas Giant (Jupiter-size)
8460600,K01730.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,6.352090869,18.9,772.0,83.66,5089.0,0.693,Gas Giant (Jupiter-size)
12121470,K02142.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.877350712,1.46,1650.0,1755.2,6382.0,1.059,Super-Earth
3327993,K02157.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.11552348,21.43,1398.0,900.64,5900.0,0.951,Gas Giant (Jupiter-size)
5467124,K02161.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.84573962,3.63,1829.0,2645.94,5557.0,2.372,Neptunian (Ice Giant)
7906739,K02165.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,7.01476115,1.02,928.0,175.85,5912.0,0.87,Terrestrial (Earth-size)
2860114,K02170.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.941603153,2.29,1608.0,1575.78,5237.0,0.837,Neptunian (Ice Giant)
7199644,K07821.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.13357304,0.59,1836.0,2688.01,6147.0,0.954,Terrestrial (Earth-size)
11966253,K02772.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.643468999,0.88,2001.0,3772.66,5670.0,0.843,Terrestrial (Earth-size)
10275805,K02782.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,112.645961,35.36,377.0,4.76,5895.0,0.991,Gas Giant (Jupiter-size)
5709889,K02783.01,Unconfirmed Candidate,FALSE POSITIVE,1.0,0.526887517,0.58,1238.0,550.37,3945.0,0.519,Terrestrial (Earth-size)
3119256,K02784.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.14244748,1.82,1907.0,3128.33,6785.0,2.124,Super-Earth
9943435,K02788.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.777663575,0.95,1816.0,2553.18,5769.0,0.812,Terrestrial (Earth-size)
2442359,K03997.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.552834211,18.09,3107.0,21895.36,5132.0,2.648,Gas Giant (Jupiter-size)
7707742,K03998.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.758354475,149.44,3123.0,22401.95,7131.0,1.83,Gas Giant (Jupiter-size)
6041734,K02167.03,Kepler-1129 c,CONFIRMED,0.998,76.5369531,3.73,503.0,15.15,5596.0,1.466,Neptunian (Ice Giant)
2010191,K03999.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.43525124,25.43,1579.0,1468.73,5854.0,1.742,Gas Giant (Jupiter-size)
5471675,K04000.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.962828092,40.82,3553.0,37544.87,6552.0,3.44,Gas Giant (Jupiter-size)
7601665,K07842.01,Unconfirmed Candidate,CANDIDATE,0.999,3.11141514,0.7,1530.0,1296.58,6450.0,1.273,Terrestrial (Earth-size)
8845574,K01734.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.878156188,2.51,1141.0,400.37,5075.0,0.67,Neptunian (Ice Giant)
2021440,K01987.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,7.81153999,23.56,718.0,62.96,5150.0,0.71,Gas Giant (Jupiter-size)
3122985,K01949.01,Unconfirmed Candidate,FALSE POSITIVE,0.349,0.993488979,17.9,1914.0,3172.24,5811.0,0.998,Gas Giant (Jupiter-size)
3248019,K01759.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.334104585,44.9,1880.0,2954.64,6319.0,1.083,Gas Giant (Jupiter-size)
3328026,K01994.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.115498574,25.84,1432.0,995.26,5917.0,1.0,Gas Giant (Jupiter-size)
7116024,K07812.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.40076682,0.69,1540.0,1328.5,6134.0,1.496,Terrestrial (Earth-size)
2014991,K02178.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,6.49676881,3.74,1761.0,2273.36,6418.0,3.049,Neptunian (Ice Giant)
12885212,K02184.01,Unconfirmed Candidate,FALSE POSITIVE,0.001,2.057499811,1.27,1037.0,273.84,4620.0,0.736,Super-Earth
5894073,K02187.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,10.5856758,1.49,912.0,163.41,6246.0,1.092,Super-Earth
10518424,K02188.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.69633621,15.78,1334.0,749.66,6106.0,0.923,Gas Giant (Jupiter-size)
4245933,K02190.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,11.2580745,2.14,497.0,14.44,4257.0,0.586,Neptunian (Ice Giant)
7199724,K07822.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.566795586,0.66,2296.0,6597.1,6108.0,0.997,Terrestrial (Earth-size)
12935144,K02847.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.099291188,1.37,1414.0,947.02,4878.0,0.843,Super-Earth
6185496,K02858.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.47462889,1.43,1840.0,2691.55,4904.0,0.786,Super-Earth
6606438,K02860.01,Unconfirmed Candidate,CANDIDATE,1.0,103.4269873,3.16,416.0,7.08,6208.0,1.024,Neptunian (Ice Giant)
9149789,K02874.01,Unconfirmed Candidate,CANDIDATE,0.989,0.352515897,1.0,2194.0,5534.14,5465.0,0.766,Terrestrial (Earth-size)
12170648,K02875.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.299697755,2.03,2246.0,6005.79,5180.0,0.782,Neptunian (Ice Giant)
7051984,K02879.01,Unconfirmed Candidate,CANDIDATE,0.0,0.339069751,2.09,3653.0,41863.05,5653.0,2.183,Neptunian (Ice Giant)
7282168,K07831.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.56681727,0.42,1832.0,2676.11,5481.0,0.708,Terrestrial (Earth-size)
9851943,K04001.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.081935491,0.99,1364.0,819.14,4938.0,0.718,Terrestrial (Earth-size)
5773121,K04002.01,Unconfirmed Candidate,CANDIDATE,1.0,0.524175803,1.27,1891.0,3049.23,5278.0,0.815,Super-Earth
2708420,K04003.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.89129881,0.86,1414.0,944.68,5806.0,0.893,Terrestrial (Earth-size)
4814502,K04004.01,Unconfirmed Candidate,CANDIDATE,1.0,4.94330596,1.41,1058.0,296.74,5661.0,1.008,Super-Earth
8142787,K04005.01,Kepler-439 b,CONFIRMED,0.997,178.139072,2.25,291.0,1.7,5431.0,0.879,Neptunian (Ice Giant)
7613620,K07843.01,Unconfirmed Candidate,CANDIDATE,0.8,0.619023176,0.79,1885.0,2985.06,5395.0,0.891,Terrestrial (Earth-size)
3345675,K01772.01,Unconfirmed Candidate,CANDIDATE,0.0,120.003364,15.08,240.0,0.78,4315.0,0.668,Gas Giant (Jupiter-size)
3654950,K01766.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.067371428,68.81,978.0,215.71,5385.0,0.75,Gas Giant (Jupiter-size)
3836453,K01903.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.540395781,0.94,1211.0,510.22,4955.0,0.735,Terrestrial (Earth-size)
3952651,K01912.01,Unconfirmed Candidate,FALSE POSITIVE,0.001,32.9045733,28.34,568.0,24.63,5780.0,1.0,Gas Giant (Jupiter-size)
3966262,K01811.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.46353343,21.49,1171.0,445.83,5541.0,0.777,Gas Giant (Jupiter-size)
4144231,K01791.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,22.91339043,24.11,510.0,15.94,5451.0,0.6,Gas Giant (Jupiter-size)
9964670,K02192.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.541350116,1.5,1273.0,619.14,5150.0,0.784,Super-Earth
6209798,K02196.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.205412526,12.6,1988.0,3681.8,6292.0,1.122,Gas Giant (Jupiter-size)
6525249,K02197.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.710316235,23.38,1647.0,1740.08,6147.0,1.096,Gas Giant (Jupiter-size)
11075429,K02198.01,Kepler-1137 b,CONFIRMED,0.991,23.9210408,3.01,1020.0,255.65,7121.0,1.972,Neptunian (Ice Giant)
11705004,K02199.01,Unconfirmed Candidate,CANDIDATE,0.993,9.03326435,1.96,729.0,66.89,5311.0,0.788,Super-Earth
6137681,K03932.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,356.535835,28.27,220.0,0.55,5385.0,0.75,Gas Giant (Jupiter-size)
11244682,K03933.01,Kepler-1699 b,CONFIRMED,1.0,3.490785878,1.32,1010.0,245.65,5496.0,0.725,Super-Earth
9655419,K03934.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.92149487,79.14,2382.0,7634.18,6831.0,2.247,Gas Giant (Jupiter-size)
5895158,K03935.01,Kepler-1532 b,CONFIRMED,1.0,1.093665854,1.29,1681.0,1880.33,5845.0,0.874,Super-Earth
4947556,K03936.01,Unconfirmed Candidate,CANDIDATE,0.0,141.608555,2.98,290.0,1.68,5083.0,0.844,Neptunian (Ice Giant)
7287028,K07832.01,Unconfirmed Candidate,CANDIDATE,0.465,3.6092231,0.68,1192.0,477.0,6032.0,0.929,Terrestrial (Earth-size)
5471690,K04006.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,12.4247333,1.47,1284.0,642.95,6632.0,2.193,Super-Earth
8376848,K04007.01,Unconfirmed Candidate,CANDIDATE,0.964,11.4927112,25.01,858.0,127.97,6198.0,1.005,Gas Giant (Jupiter-size)
5350447,K04008.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,70.7511986,27.74,441.0,8.97,5771.0,0.936,Gas Giant (Jupiter-size)
4173026,K02172.02,Unconfirmed Candidate,CANDIDATE,0.991,116.583183,2.91,371.0,4.47,5738.0,0.981,Neptunian (Ice Giant)
8934103,K04009.01,Kepler-1538 b,CONFIRMED,0.997,175.13892,3.06,346.0,3.39,5497.0,1.241,Neptunian (Ice Giant)
7618364,K07844.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.302061421,92.86,3345.0,29636.26,7757.0,2.783,Gas Giant (Jupiter-size)
4150390,K01768.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,55.25178622,27.32,444.0,9.15,5793.0,0.832,Gas Giant (Jupiter-size)
4851464,K01757.01,Unconfirmed Candidate,FALSE POSITIVE,0.001,5.548250634,21.49,1088.0,331.99,6124.0,1.028,Gas Giant (Jupiter-size)
4913000,K01775.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.442520831,3.98,1392.0,889.36,6496.0,1.33,Neptunian (Ice Giant)
4945877,K01936.01,Unconfirmed Candidate,FALSE POSITIVE,1.0,1.339670241,1.27,3448.0,33385.02,8867.0,2.245,Super-Earth
5110423,K01777.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.685223546,28.98,1111.0,360.92,5552.0,0.719,Gas Giant (Jupiter-size)
2581191,K02203.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.99042642,1.17,1539.0,1327.48,6198.0,1.005,Terrestrial (Earth-size)
7379385,K02207.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,67.230028,2.44,482.0,12.79,6157.0,1.016,Neptunian (Ice Giant)
6199702,K02211.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.805259637,1.93,2115.0,4732.34,6257.0,1.022,Super-Earth
6307083,K02050.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,75.3787816,1.6,360.0,3.97,5061.0,0.841,Super-Earth
6780158,K02231.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.464160779,36.93,1709.0,2018.62,5238.0,1.883,Gas Giant (Jupiter-size)
7199756,K07823.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.566781152,0.54,1090.0,337.1,3725.0,0.46,Terrestrial (Earth-size)
4947556,K03936.02,Unconfirmed Candidate,CANDIDATE,0.91,13.0267964,2.08,643.0,40.51,5083.0,0.844,Neptunian (Ice Giant)
7362696,K03937.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.93129874,21.42,944.0,187.36,5457.0,0.779,Gas Giant (Jupiter-size)
3865595,K03938.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,5.59187448,104.18,4793.0,124810.93,3915.0,58.325,Gas Giant (Jupiter-size)
9593528,K03939.01,Unconfirmed Candidate,FALSE POSITIVE,1.0,1.88665445,43.81,1794.0,2453.86,6296.0,1.249,Gas Giant (Jupiter-size)
5195945,K03940.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,14.53682228,73.15,1596.0,1534.06,4946.0,5.855,Gas Giant (Jupiter-size)
7300182,K07833.01,Unconfirmed Candidate,CANDIDATE,0.923,172.820248,2.22,338.0,3.08,6174.0,0.939,Neptunian (Ice Giant)
5288577,K04010.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.72853003,2.43,2492.0,9100.75,6701.0,2.237,Neptunian (Ice Giant)
11969988,K04011.01,Unconfirmed Candidate,FALSE POSITIVE,0.495,2.19068738,1.68,2017.0,3913.33,6208.0,1.975,Super-Earth
4832225,K04013.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.947730124,2.82,3914.0,55681.21,9464.0,2.184,Neptunian (Ice Giant)
9009953,K04014.01,Kepler-1700 b,CONFIRMED,0.982,234.240739,3.41,329.0,2.77,5814.0,1.248,Neptunian (Ice Giant)
7664272,K07845.01,Unconfirmed Candidate,FALSE POSITIVE,0.146,341.01495,1.72,234.0,0.71,5327.0,0.896,Super-Earth
5302006,K01755.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,6.14631207,4.79,1260.0,594.72,6726.0,1.31,Neptunian (Ice Giant)
5306720,K01991.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,27.36432337,39.49,659.0,44.5,6167.0,1.107,Gas Giant (Jupiter-size)
5389540,K01836.01,Unconfirmed Candidate,FALSE POSITIVE,0.001,10.26231992,1.98,509.0,15.89,4316.0,0.54,Super-Earth
5444384,K01778.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.519529227,11.12,1653.0,1766.31,6033.0,1.046,Gas Giant (Jupiter-size)
5450814,K01780.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,6.487525901,21.23,593.0,29.11,4481.0,0.485,Gas Giant (Jupiter-size)
7116519,K07813.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.56676437,0.92,2267.0,6222.58,6039.0,1.005,Terrestrial (Earth-size)
9635510,K02234.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.35197616,21.19,1444.0,1025.78,6147.0,1.003,Gas Giant (Jupiter-size)
8076630,K02235.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.861643331,1.88,1613.0,1599.85,5506.0,0.688,Super-Earth
4077901,K02239.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,12.1097626,1.09,681.0,50.68,5437.0,0.739,Terrestrial (Earth-size)
10544677,K02244.01,Unconfirmed Candidate,FALSE POSITIVE,0.002,19.7352868,49.24,743.0,72.08,6329.0,1.045,Gas Giant (Jupiter-size)
7199883,K07824.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.566799125,0.56,2299.0,6590.95,6063.0,1.004,Terrestrial (Earth-size)
9904006,K02135.02,Unconfirmed Candidate,CANDIDATE,1.0,20.1890396,1.39,794.0,93.89,6178.0,1.267,Super-Earth
8552587,K03941.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.061935973,24.17,1961.0,3479.87,6274.0,1.062,Gas Giant (Jupiter-size)
6019872,K03942.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.485898163,14.96,1272.0,620.65,5088.0,0.727,Gas Giant (Jupiter-size)
7679812,K03943.01,Unconfirmed Candidate,CANDIDATE,0.974,38.5763483,2.05,619.0,34.77,6167.0,1.221,Neptunian (Ice Giant)
4864734,K03944.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.845610523,77.83,2502.0,9283.04,5974.0,2.978,Gas Giant (Jupiter-size)
7366501,K07834.01,Unconfirmed Candidate,CANDIDATE,0.802,7.3812344,1.0,944.0,187.24,6072.0,0.923,Terrestrial (Earth-size)
8282846,K04015.01,Kepler-1539 b,CONFIRMED,1.0,133.303247,2.67,301.0,1.94,5064.0,0.864,Neptunian (Ice Giant)
5938970,K04016.01,Kepler-1540 A b,CONFIRMED,1.0,125.4132302,3.14,266.0,1.18,4641.0,0.747,Neptunian (Ice Giant)
8381693,K04017.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,21.5702917,29.53,888.0,146.81,6070.0,1.628,Gas Giant (Jupiter-size)
4929299,K04018.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.868723418,1.87,1998.0,3776.5,5761.0,1.046,Super-Earth
7375348,K00266.01,Kepler-508 b,CONFIRMED,1.0,25.30893566,1.77,710.0,60.2,5949.0,1.292,Super-Earth
5565497,K01789.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.412526202,36.77,3001.0,19160.84,8468.0,1.91,Gas Giant (Jupiter-size)
5730389,K01956.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.759573341,6.42,1198.0,487.37,5640.0,0.863,Gas Giant (Jupiter-size)
5802478,K01834.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.79188234,1.95,1201.0,492.81,6171.0,0.91,Super-Earth
5942093,K01995.01,Unconfirmed Candidate,FALSE POSITIVE,1.0,14.38724729,29.24,725.0,65.41,5830.0,0.859,Gas Giant (Jupiter-size)
5992270,K01855.01,Unconfirmed Candidate,FALSE POSITIVE,0.025,58.4302648,3.45,300.0,1.91,4338.0,0.609,Neptunian (Ice Giant)
7117126,K07814.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.566717263,0.43,2096.0,4581.82,5544.0,0.957,Terrestrial (Earth-size)
4761060,K02249.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,13.37935853,6.65,1395.0,896.56,6739.0,2.702,Gas Giant (Jupiter-size)
5479802,K02251.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,13.26255423,3.55,766.0,81.56,5973.0,0.935,Neptunian (Ice Giant)
5607631,K02254.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,20.5696575,28.96,650.0,42.09,6098.0,0.838,Gas Giant (Jupiter-size)
4951249,K02258.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.52342256,1.7,1195.0,482.25,6211.0,1.058,Super-Earth
9156585,K02054.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,22.32423657,4.56,611.0,32.87,5648.0,0.912,Neptunian (Ice Giant)
